text,sentiment
Sind die Tage on #Merkel  gezählt ? #btw17 https://t.co/TDg1QRPL3c,negative
 Menschrechtverletzer St… https://t.co/z7ZswHMlRZ,negative
RT @MaxMusil: Ich bin überzeugt: das wird noch besser :-) https://t.co/UGZV0pJWhT,positive
Schneid? Aber doch nicht in den hermetisch gekapselten Echokammern unserer Volkszertreter... https://t.co/kzbDiO0mJ8,positive
RT @AfDBerlin: Für die #AfD ist Linksextremismus genauso ein REALES Problem wie Rechtsextremismus &amp; muss ebenso geahndet werden!… ,negative
#Merkel’s Next Challenge: Defeating #Putin in Central Eastern #Europe; #StopRussianAggression... https://t.co/1ZSks0WH9B,negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
"RT @Dieter_Stein: AfD und FDP legen erneut zu, Union und SPD verlieren weiter... https://t.co/MBHwPt7xF2",negative
Will the #Berlin truck attack be a turning point for Germany or will #Germans keep bending over https://t.co/3L07UsPEG0,positive
Die #Angst endlich ernst nehmen #Nationalismus #Globalisierung #Flüchtlingspolitik #AfD #Heimat #Steinmeier https://t.co/MLlhR8LOY8,negative
RT @WMuhsal: 50 % #AfD in Karlsdorf in meinem Kreisverband – bestes Ergebnis der AfD in #Thüringen. Danke!… ,positive
Feiertag #TagderDeutschenEinheit: #DDR existiert fort: https://t.co/wTOzBKkkrs  |#BTW17 #tde2017 #tdde #tde17 #Einigungsvertrag,negative
RT @anna_IIna: Türkische #SPD-Ratsfrau bedroht #AfD-Mitglied mit Verlust der wirtschaftlichen Existenz in #Hannover. Geht‘s noch?… ,neutral
RT @NetMane: Passos não vai estar muito tempo sem emprego. A Merkel sempre gostou do café q ele lhe tirava.,negative
"RT @tilsteff: Tillschneiders Kriegserklärung: Aus einer Mitteilung der #AfD-nahen Patriotischen Plattform zur @MitteDerAFD, des n… ",negative
@akerstan @bszess @AndyGER @sandmango2005 Eine ganze Partei stellt sich hinter die #RoteHilfe (Verfassungsfeindlich… https://t.co/wnx4TnH5pm,negative
RT @SirHupfDohle: @AlternativeNds Und eine dieser Stimmen aus NRW kam von mir! Mögen es viele weitere werden! Die jetzige Anzahl reicht noc…,negative
RT @aleixsarri: 50% of German companies in Spain are based in Catalonia. Merkel should call Rajoy to negotiate peaceful separation.… ,positive
@gilloq @F_Desouche elle paie plus ses cotisations Raquel! super prénom! j'adore! fais gaffe a Merkel Raquel tu dés… https://t.co/Bqd77WpD8g,negative
RT @AfD_Bayern: Merkel will sich ihr eigenes Volk wählen.,negative
" von Beatrix von Storch, MdEP",negative
RT @welt: Demokratie-Abgabe: Das bedeutet das neue Urteil zum Rundfunkbeitrag https://t.co/JM3dOtOr94 https://t.co/GVGzKywD7g,neutral
"@QuengelCo @Hartes_Geld @profraika @Bedb_Puetz #Merkel mit ihrer deutschen #Bevölkerung, na wunderbar...",positive
"Em ""O Mundo em Meia Hora"", eleições alemã e japonesa, plebiscito catalão e reforma tributária nos EUA: https://t.co/uV1URJxdmJ",negative
"RT @Korallenherz: Die Angst endlich ernst nehmen? Ja, die der von Nazis verfolgten, bei allem anderen: Fickt euch. https://t.co/OJi0W1O06I",negative
RT @krk979: Wie war 1989/90 nochmals die Position Ihrer Partei zur Wiedervereinigung? Frage für einen Freund. https://t.co/yjN6Ewk8hL,negative
RT @mjrocks2017: @AmericanHotLips @USAlivestrong @realDonaldTrump Way to Germany?  Really still Merkel?  Maybe you need to check you… ,negative
"@2B_Bube Petry, Seehofer, Merkel, Pastörs und Gauland im Gulag in eine Stube. PayTV -&gt; Profit!",negative
#NoAfD,negative
RT @aleixsarri: 50% of German companies in Spain are based in Catalonia. Merkel should call Rajoy to negotiate peaceful separation.… ,positive
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/6gnA7BKAN7,negative
RT @Frank_Pasemann: Unfassbar! Solche Menschen lässt die #Merkelregierung zu tausenden  nach Deutschland. Sie sind Gäste und bedrohen D… ,negative
Angela Merkel: Der gewollte Bürgerkrieg in Deutschland https://t.co/2ZDGNKE0U5 via @news-for-friends.de,negative
Merkel sieht auch «Verlustängste» hinter AfD-Wahlerfolg https://t.co/P0yqAr4jXu via @faznet,negative
Ich zahle schon mehr als vier Jahre keine Propagandasteuer! https://t.co/hnuN5Ar6HN,positive
@focusonline Von “Fachstelle für Demokratie“ festgestellt. Irgendwelche linken Lappen wie ihr es seid.,negative
Its certainly going that way they get a little power and wham visions of grandeur https://t.co/I6PneQDrCl,positive
RT @Qofficiel: [La citation imaginaire de @LaurentWauquiez - Épisode 2],negative
Le service de presse d'Angela Merkel confirme : Wauquiez m… ,negative
"Man sollte diesem Tweetkauf-Spezialexperten mal erklären, dass einem Geisterfahrer die entgegenkommenden Autos auch… https://t.co/pfR08Ee4QL",negative
"RT @JaegerBenjamin: Wenn andere gut sind, sind wir noch viel besser! #oedp in den #Landtag von #Niedersachsen wählen und die #Nazis der… ",negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/Ui1JiaLTQF,negative
RT @m0rpheouz: @welt Ein unverschämter Artikel der die Bürger im Osten beleidigt. Merkel regiert seit Jahren gegen die Menschen an… ,positive
Tahapan Pilkada Maluku Dimulai 9 November https://t.co/JhsK9bPyL2 #Politik,negative
RT @HuffPostUK: Angela Merkel ally tells @theresa_may to ‘sack @BorisJohnson’. Read more: https://t.co/1zB3OtWXEa https://t.co/azaAb6iRms,negative
"RT @BonzoBorg: @rttwuk @Nat_Mem_Arb We remember them yesterday, today, tomorrow #ridetothewall #NMA #AFD",negative
#MintOpinion The rising challenge for Angela Merkel: As right-wing support has trebled… https://t.co/nnxvRLWfsi,neutral
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
"RT @Lars9596: ""Die Beste Demokratie Die Geld Kaufen Kann""",negative
#TagderDeutschenEinheit #Honecker #GoodByeLenin #Merkel #Mainz https://t.co/itJs…,negative
@txemari75 @JLMagaz El cuñado. Yo tampoco he elegido a Merkel ni a Trump. Vete a dormir que se enfadaran tus padres,negative
"Fuck Islam. At the end of the day,if you're a non-Muslim you have only two choices, capitulate or die. https://t.co/vhRejpZGGv",positive
"RT @Chat_Atkins: ""Wir spalten uns zu Tode"" - nagelneue #AfD-Strategie ... https://t.co/0hrnmGUqyb",negative
"RT @yourmeps: Merkel EU ally @ManfredWeber asks: Who speaks for the British govt, Theresa May, @BorisJohnson or David Davis? ""Ple… ",neutral
"RT @f_kierkegaard: ""Demokratie in ihrer Umkehrung."" ",negative
RT @JoanaCotar: Sollte ein #Bundespräsident nicht für alle Deutschen da sein? Erst recht am Tag der Deutschen Einheit? Beschämend! ,negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/Invkrk4sXu,negative
@mx1893 @LageNation Merkel hat eine Koalitionsoption bekommen. Gibt genügend Problemfelder in den Koalitionsverhand… https://t.co/5AYrus1v6C,positive
"RT @aotearoa12345: Beißende Kritik an Kanzlerin: ""Ihr rettet die Falschen"": Experte macht Merkel für Asylkrise verantwortlich https://t.co/…",negative
Angela Merkel’s Turkey Challenge https://t.co/jjsWdhvVaU,negative
RT @vanBerlichingen: Merkel Deutschland 2017 https://t.co/MERsPLcVT0,negative
RT @Artaxerxessa: #Auslandspresse lesen! Das Ausmaß der Zerrüttung unserer Demokratie wird in der Schweiz analysiert &amp; beschrieben: https:/…,neutral
Wie die @SZ an Schulz' Demontage mitarbeitet:,neutral
"SPD - Martin Schulz, Parteichef auf Abruf (via @SZ) https://t.co/1cDL4STNpy",neutral
RT @PrinzTargaryen: #Merkel's Deutschland: Ein Land in dem Mörder gut und gerne leben. https://t.co/AnhILqvqcc,positive
"RT @stefanolix: Woher kommen die 5,9 Millionen Wählerinnen und Wähler der AfD? Die Antwort wird manchen überraschen. Datenquelle:… ",neutral
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
Frauke #Petry verlässt die #AfD #Fraktion - #Bundespressekonferenz #btw17 - 1507058284 https://t.co/SITItFYtS1,neutral
RT @AlternativeNds: #BesserFuerNiedersachsen: #AfD!,negative
Unsere #LtwNds-Spitzenkandidatin @Dana_Guth_AfD setzt sich für die Landwirtschaft i… ,negative
@stopp_merkel @COMPACTMagazin @IBDeutschland @Beatrix_vStorch @Germans_4Trump @CDU wie sich Özzelguzze auf Kosten d… https://t.co/cculyRK1pn,negative
@DoraBromberger Hier die Zahlen dazu https://t.co/2KCBOHfn7o,negative
RT @SirSchnee: #Merkel's Deutschland: 20 Migranten prügeln und stechen 21-Jährigen nieder. Tatort schon wieder bei #McDonald's,positive
RT @BjoernHoecke: Seit der Bundestagswahl hat die @AfD hunderte neue Mitgliedsanträge erhalten. Machen auch Sie jetzt mit bei uns!… ,neutral
Twitter aktuell: Für den neutralen #Faktenfinder Chef sollten Grüne nicht über #Heimat diskutieren. Polternde #AfD… https://t.co/teNTuFUM10,positive
"RT @dw_politik: Was für ein Unterschied am #TagderDeutschenEinheit: Wut und Buhrufe 2016 in #Dresden, Selfies mit #Merkel und… ",negative
RT @Woelfe66: @EinKleinerPrinz @erzhngswndrlnd @alextwge @RonaiVeromaus Deine Aussage stimmt nicht. Sie wird von den Kommissionen… ,negative
"RT @UbbelohdeBerlin: Grüne wollen #Heimat abschaffen, #AfD will Heimat schützen. ",negative
Deshalb sind wir drittstärkste Partei geworden. https://…,negative
#Merkel mit ihrer deutschen #Bevölkerung. https://t.co/U4wq8xUVj3,negative
"RT @lawyerberlin: Ich bin Westdeutscher, habe einen tollen Beruf und es geht mir persönlich sehr gut. Depressionen habe ich auch nich… ",positive
Schäuble hält Obergrenze für Flüchtlinge überflüssig. Ich halte Schäuble im Bundestag für überflüssig. Merkel und Schäuble muss weg.,negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/CctBUxMgKK,negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
RT @PrinzTargaryen: #Merkel's Deutschland: Ein Land in dem Mörder gut und gerne leben. https://t.co/AnhILqvqcc,positive
RT @MFeldenkirchen: Mannomannomann,neutral
Ein paar Sätze zur Rezeption meiner Titelgeschichte über den Wahlkampf von Martin Schulz. ,neutral
"@NikoSapkowski @Ghorrhyon Creo que entre medias va ""lo que diga la Merkel""",negative
RT @ShakRiet: Das ist sogar der wegeilenden #Merkel zu peinlich: Hingestellte Jubelbürger mit Winkelementen grüßen zum #tdde2017.,neutral
"@dushanwegner Ein Linker bleibt ein Linker,egal welches Amt er bekleidet!Sein Auftrag wäre es,über die Demokratie z… https://t.co/BDqoiWQWT5",positive
RT @DoraBromberger: Twitter aktuell: Für den neutralen #Faktenfinder Chef sollten Grüne nicht über #Heimat diskutieren. Polternde #AfD… ,negative
"RT @LangeNase: @welt Macht endlich Eiern Laden dicht! Eure Schmierereien sind nahe an der Kotzgrenze. Ihr lügt, obwohl nachweislic… ",negative
@focusonline Die Ablehung gegen Merkel und deren Asylpolitik ist in der Gruppe sehr groß! Ob man das politisch motiviert nennen kann!,negative
Demokratie-Abgabe: Das bedeutet das neue Urteil zum Rundfunkbeitrag https://t.co/IEq45e3c36 via @welt,neutral
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/p0zvQTgb5n,negative
@SPIEGELONLINE .Jetzt hab ich doch angefangen zu lesen.,negative
#AfD mit triumphalen Einzug in den Bundestag. Absurdes Attr… https://t.co/bsuuaTCdId,negative
RT @Identitarian14: It’s time for the German people to try #AngelaMerkel for treason for facilitating the 3rd world invasion of Germany.,positive
RT @dushanwegner: In diesem Tweet hatte ich mich über für Merkel inszeniertes #tdde17-Theater belustigt. So sieht es für manche Follo… ,negative
RT @AfDrus: #Russlanddeutsche verlieren Vertrauen in die Union und wählen deshalb einzige Alternative - die #AfD,negative
"RT @X9donernesto: Ein Glück aber auch,das wir jetzt wissen,welche vaterlandslosen Gesellen uns mit Dreck bewerfen. Merkel hat fertig. https…",negative
RT @StanM3: Seehofer(CSU) of Merkel's sister party CDU says that at the very minimum 3mil refugees are expected to come this ye… ,neutral
RT @KreuzAcht: Niedersächische Spitzenkandidatin zur Landtagswahl ist aus der #AfD-Fraktion Göttingen ausgeschlossen worden!,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
RT @ShakRiet: Das ist sogar der wegeilenden #Merkel zu peinlich: Hingestellte Jubelbürger mit Winkelementen grüßen zum #tdde2017.,neutral
RT @DoraBromberger: Twitter aktuell: Für den neutralen #Faktenfinder Chef sollten Grüne nicht über #Heimat diskutieren. Polternde #AfD… ,negative
"In Berlin bei McDonald’s. Nehm ich einen McSchäuble, ‘nen Maasburger, Merkel McNuggets, Filet’o’Maizière oder wart ich das neue Kabinett ab?",neutral
RT @ShakRiet: Das ist sogar der wegeilenden #Merkel zu peinlich: Hingestellte Jubelbürger mit Winkelementen grüßen zum #tdde2017.,neutral
"RT @IBDeutschland: Zum #TagderDeutschenEinheit: Lasst uns die Spaltung, die #Merkel in unser Land gebracht hat, gemeinsam überwinden! https…",positive
RT @dushanwegner: In diesem Tweet hatte ich mich über für Merkel inszeniertes #tdde17-Theater belustigt. So sieht es für manche Follo… ,negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
#Orban #Catalonia #FreeNikolai… https://t.co/aZA8BmmEBb,negative
"RT @LAITEHOU: Man sollte diesem Tweetkauf-Spezialexperten mal erklären, dass einem Geisterfahrer die entgegenkommenden Autos auch… ",negative
RT @skarsgart: bill as merkel in atomic blonde didchu mean a snack https://t.co/x7xtdPWpzU,negative
"RT @claude_vk: @welt Habt wohl hauptsächlich Praktikanten, die online schreiben dürfen. Recherchieren angesagt. 2/3 der #AfD Wähler kommen…",negative
RT @PrinzTargaryen: #Merkel's Deutschland: Ein Land in dem Mörder gut und gerne leben. https://t.co/AnhILqvqcc,positive
"Merkel Hau Ab haben Menschen gerufen die diese Politik SATT haben Und nicht nur Afd ""ler. Aber unsere Medien!?!",negative
RT @DoraBromberger: Twitter aktuell: Für den neutralen #Faktenfinder Chef sollten Grüne nicht über #Heimat diskutieren. Polternde #AfD… ,negative
RT @DoraBromberger: Israelische Verhältnisse bei der #Einheitsfeier in #Mainz:,negative
"7.400 Polizisten, Betonpoller, Videoüberwachung, Fenster… ",negative
RT @TrumpLovesNazis: And Trumpers throw a fit when we say Merkel is a better leader. https://t.co/awtkEsilss,positive
"RT @Chat_Atkins: ""Wir spalten uns zu Tode"" - nagelneue #AfD-Strategie ... https://t.co/0hrnmGUqyb",negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
"RT @lawyerberlin: Herr .@c_lindner oder darf ich Sie Heißluft-Chrissi nennen: Also, wann kommt der U-Ausschuss gegen #Merkel und die Ini ge…",negative
RT @fabio_costa_USA: This is what Germany has become: a cesspool of Islamists. A growing disease. https://t.co/5PAFv5Ob3f,positive
merkel ist nr.7 trending hashtag in DE in letzten 2 Stunden. https://t.co/GAB6tKkpuj #merkel,negative
RT @JoanaCotar: Sollte ein #Bundespräsident nicht für alle Deutschen da sein? Erst recht am Tag der Deutschen Einheit? Beschämend! ,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
RT @KeineAFD2017: Die Sachsen müssen erst mal in den Deutsch und Geschichte Kurs! #AFD https://t.co/iu2DVmqddk,negative
Kaum glaublich. Honi lässt grüßen #DDR 2.0 https://t.co/8udd67DotH,negative
"König Felipe wendet sich in bester Merkel-Manier an die Spanier: ""Es ist schwierig, aber: Wir schaffen das"" #Katalonien #Referendum",neutral
RT @amuelle1: @welt Genau solche Artikel führen zu Feststellungen wie #Luegenpresse und zur Wahl der #AfD. Billiger Polulismus ohne Sinn un…,negative
RT @JoeyGerlach: Für wie blöd hält der uns?,negative
RT @rlpNews: Unser Fest für Deutschland. Malu #Dreyer: Wir feiern Demokratie und Freiheit in #Mainz. #TDE2017… ,negative
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
RT @AlternativeNds: #BesserFuerNiedersachsen: #AfD!,negative
Unsere #LtwNds-Spitzenkandidatin @Dana_Guth_AfD setzt sich für die Landwirtschaft i… ,negative
RT @PrinzTargaryen: #Merkel's Deutschland: Ein Land in dem Mörder gut und gerne leben. https://t.co/AnhILqvqcc,positive
RT @MdLFernandes: #Schäuble redet über #Flüchtlingskrise ,negative
Ob unsere Kinder dies wirklich so finden werden oder nicht unter der falsch… ,negative
RT @ErnestoEkaizer: El Gobierno de Merkel pide diálogo urgente entre España y Cataluña https://t.co/m3tiUjEQan vía @La_SER,positive
RT @dushanwegner: In diesem Tweet hatte ich mich über für Merkel inszeniertes #tdde17-Theater belustigt. So sieht es für manche Follo… ,negative
